,time,low,high,open,close,volume
79,1562972400,352.75,356.67,352.75,353.68,1400.46596947
80,1562968800,352.01,355.72,354.24,352.6,725.91267979
81,1562965200,352.76,356.42,355.49,354.24,1843.26611888
82,1562961600,350.11,357.99,350.11,355.45,3704.8804059
83,1562958000,348.98,351.46,351.02,349.87,1135.036472
84,1562954400,348.0,351.71,349.9,350.97,1930.73279542
85,1562950800,347.86,351.0,348.54,350.14,1524.38016975
86,1562947200,343.35,351.01,346.0,348.7,2410.21610327
87,1562943600,343.98,348.16,346.85,346.02,2820.55324411
88,1562940000,345.48,352.17,349.9,347.13,1823.83407765
89,1562936400,348.88,352.99,351.52,350.15,1808.52683686
90,1562932800,348.39,353.78,352.82,351.53,2748.78050028
91,1562929200,349.31,354.04,351.42,353.04,1550.11800606
92,1562925600,349.81,356.0,353.57,351.77,1892.14748795
93,1562922000,351.21,354.72,351.83,353.53,1514.24988508
94,1562918400,348.28,357.3,350.72,351.8,2156.14345845
95,1562914800,346.89,353.22,347.4,350.9,3349.45705968
96,1562911200,343.12,348.51,343.92,346.89,3010.49104069
97,1562907600,342.28,346.75,345.42,344.0,2398.93848745
98,1562904000,338.01,348.32,341.39,345.28,3718.57884876
99,1562900400,336.29,349.0,349.0,341.49,3127.22958389
100,1562896800,344.61,350.49,347.16,348.98,1659.1311672
101,1562893200,344.0,352.67,351.71,347.05,3755.72012428
102,1562889600,343.05,361.67,345.49,351.7,8982.16273207
103,1562886000,333.75,347.88,341.75,345.85,4945.95975238
104,1562882400,341.58,346.54,341.87,342.03,1883.97831354
105,1562878800,332.81,344.54,334.71,341.86,3323.93308396
106,1562875200,328.68,347.89,345.19,334.46,13374.36487372
107,1562871600,343.71,346.93,346.72,345.27,3155.68609217
108,1562868000,345.51,349.53,348.2,346.77,2838.74495876
109,1562864400,345.6,350.3,346.8,347.82,4965.59975446
110,1562860800,328.68,354.85,335.03,346.46,11593.49577001
111,1562857200,328.67,348.78,345.61,335.51,5852.92376066
112,1562853600,341.95,347.03,342.27,345.23,2477.95515826
113,1562850000,341.66,344.94,342.6,342.31,2122.41069725
114,1562846400,337.99,349.27,344.57,342.66,4935.63196215
115,1562842800,339.76,345.65,340.85,344.56,3514.56556326
116,1562839200,337.97,343.58,342.4,340.51,3617.28290813
117,1562835600,337.66,342.5,339.79,341.96,3500.27884588
118,1562832000,336.0,355.54,354.03,339.83,3888.57077728
119,1562828400,345.01,356.0,348.0,353.96,5538.96204924
120,1562824800,339.35,350.2,341.29,348.0,4383.99851103
121,1562821200,333.0,344.61,336.06,341.3,10436.90286513
122,1562817600,311.51,367.62,365.3,335.63,25702.14073555
123,1562814000,360.4,384.3,383.73,365.07,9668.79944589
124,1562810400,380.44,383.29,382.33,383.27,1562.52470476
125,1562806800,382.0,387.23,383.63,382.33,1499.71394202
126,1562803200,380.51,389.48,388.94,383.25,3973.639832
127,1562799600,388.18,390.99,390.01,388.97,1015.58922519
128,1562796000,385.0,392.0,389.12,389.99,2107.3986173
129,1562792400,383.51,389.99,387.21,388.94,2661.90905869
130,1562788800,380.05,389.4,386.53,387.19,4054.83186129
131,1562785200,382.07,389.23,385.96,386.69,3468.72206478
132,1562781600,383.8,390.0,388.13,385.98,2103.1746348
133,1562778000,382.13,388.86,386.66,388.66,2652.06737054
134,1562774400,380.16,393.0,387.03,387.25,5915.60131373
135,1562770800,380.0,394.8,394.5,387.3,6143.32363916
