,time,low,high,open,close,volume
18402,1564864560,222.9,222.96,222.95,222.96,4.16355693
18401,1564853760,222.9,222.96,222.95,222.96,4.16355693
18400,1564842960,222.9,222.96,222.95,222.96,4.16355693
18399,1564918500,222.98,223.0,222.98,223.0,1.32954486
18398,1564907700,222.98,223.0,222.98,223.0,1.32954486
18397,1564896900,222.98,223.0,222.98,223.0,1.32954486
18396,1564886100,222.98,223.0,222.98,223.0,1.32954486
18395,1564875300,222.98,223.0,222.98,223.0,1.32954486
18394,1564864500,222.98,223.0,222.98,223.0,1.32954486
18393,1564853700,222.98,223.0,222.98,223.0,1.32954486
18392,1564842900,222.98,223.0,222.98,223.0,1.32954486
18391,1564918440,222.93,223.01,222.93,223.0,4.18082964
18390,1564907640,222.93,223.01,222.93,223.0,4.18082964
18389,1564896840,222.93,223.01,222.93,223.0,4.18082964
18388,1564886040,222.93,223.01,222.93,223.0,4.18082964
18387,1564875240,222.93,223.01,222.93,223.0,4.18082964
18386,1564864440,222.93,223.01,222.93,223.0,4.18082964
18385,1564853640,222.93,223.01,222.93,223.0,4.18082964
18384,1564842840,222.93,223.01,222.93,223.0,4.18082964
18383,1564918380,222.78,222.97,222.88,222.96,6.14004857
18382,1564907580,222.78,222.97,222.88,222.96,6.14004857
18381,1564896780,222.78,222.97,222.88,222.96,6.14004857
18380,1564885980,222.78,222.97,222.88,222.96,6.14004857
18379,1564875180,222.78,222.97,222.88,222.96,6.14004857
18378,1564864380,222.78,222.97,222.88,222.96,6.14004857
18377,1564853580,222.78,222.97,222.88,222.96,6.14004857
18376,1564842780,222.78,222.97,222.88,222.96,6.14004857
18375,1564918320,222.87,222.93,222.93,222.87,2.32750684
18374,1564907520,222.87,222.93,222.93,222.87,2.32750684
18373,1564896720,222.87,222.93,222.93,222.87,2.32750684
18372,1564885920,222.87,222.93,222.93,222.87,2.32750684
18371,1564875120,222.87,222.93,222.93,222.87,2.32750684
18370,1564864320,222.87,222.93,222.93,222.87,2.32750684
18369,1564853520,222.87,222.93,222.93,222.87,2.32750684
18368,1564842720,222.87,222.93,222.93,222.87,2.32750684
18367,1564918260,222.91,222.98,222.91,222.93,7.693291
18366,1564907460,222.91,222.98,222.91,222.93,7.693291
18365,1564896660,222.91,222.98,222.91,222.93,7.693291
18364,1564885860,222.91,222.98,222.91,222.93,7.693291
18363,1564875060,222.91,222.98,222.91,222.93,7.693291
18362,1564864260,222.91,222.98,222.91,222.93,7.693291
18361,1564853460,222.91,222.98,222.91,222.93,7.693291
18360,1564842660,222.91,222.98,222.91,222.93,7.693291
18359,1564918200,222.93,223.1,222.97,222.94,11.14221088
18358,1564907400,222.93,223.1,222.97,222.94,11.14221088
18357,1564896600,222.93,223.1,222.97,222.94,11.14221088
18356,1564885800,222.93,223.1,222.97,222.94,11.14221088
18355,1564875000,222.93,223.1,222.97,222.94,11.14221088
18354,1564864200,222.93,223.1,222.97,222.94,11.14221088
18353,1564853400,222.93,223.1,222.97,222.94,11.14221088
18352,1564842600,222.93,223.1,222.97,222.94,11.14221088
18351,1564918140,222.87,223.12,222.88,223.0,13.17006012
18350,1564907340,222.87,223.12,222.88,223.0,13.17006012
18349,1564896540,222.87,223.12,222.88,223.0,13.17006012
18348,1564885740,222.87,223.12,222.88,223.0,13.17006012
18347,1564874940,222.87,223.12,222.88,223.0,13.17006012
18346,1564864140,222.87,223.12,222.88,223.0,13.17006012
18345,1564853340,222.87,223.12,222.88,223.0,13.17006012
18344,1564842540,222.87,223.12,222.88,223.0,13.17006012
18343,1564918080,222.97,223.01,223.01,222.97,7.68470908
18342,1564907280,222.97,223.01,223.01,222.97,7.68470908
18341,1564896480,222.97,223.01,223.01,222.97,7.68470908
18340,1564885680,222.97,223.01,223.01,222.97,7.68470908
18339,1564874880,222.97,223.01,223.01,222.97,7.68470908
18338,1564864080,222.97,223.01,223.01,222.97,7.68470908
18337,1564853280,222.97,223.01,223.01,222.97,7.68470908
18336,1564842480,222.97,223.01,223.01,222.97,7.68470908
18335,1564918020,223.05,223.18,223.18,223.18,12.28013492
18334,1564907220,223.05,223.18,223.18,223.18,12.28013492
18333,1564896420,223.05,223.18,223.18,223.18,12.28013492
18332,1564885620,223.05,223.18,223.18,223.18,12.28013492
18331,1564874820,223.05,223.18,223.18,223.18,12.28013492
18330,1564864020,223.05,223.18,223.18,223.18,12.28013492
18329,1564853220,223.05,223.18,223.18,223.18,12.28013492
18328,1564842420,223.05,223.18,223.18,223.18,12.28013492
18327,1564917960,223.19,223.19,223.19,223.19,1.28581193
18326,1564907160,223.19,223.19,223.19,223.19,1.28581193
18325,1564896360,223.19,223.19,223.19,223.19,1.28581193
18324,1564885560,223.19,223.19,223.19,223.19,1.28581193
18323,1564874760,223.19,223.19,223.19,223.19,1.28581193
18322,1564863960,223.19,223.19,223.19,223.19,1.28581193
18321,1564853160,223.19,223.19,223.19,223.19,1.28581193
18320,1564842360,223.19,223.19,223.19,223.19,1.28581193
18319,1564917900,223.13,223.18,223.13,223.18,2.81742488
18318,1564907100,223.13,223.18,223.13,223.18,2.81742488
18317,1564896300,223.13,223.18,223.13,223.18,2.81742488
18316,1564885500,223.13,223.18,223.13,223.18,2.81742488
18315,1564874700,223.13,223.18,223.13,223.18,2.81742488
18314,1564863900,223.13,223.18,223.13,223.18,2.81742488
18313,1564853100,223.13,223.18,223.13,223.18,2.81742488
18312,1564842300,223.13,223.18,223.13,223.18,2.81742488
18311,1564917840,223.18,223.19,223.18,223.18,3.01577459
18310,1564907040,223.18,223.19,223.18,223.18,3.01577459
18309,1564896240,223.18,223.19,223.18,223.18,3.01577459
18308,1564885440,223.18,223.19,223.18,223.18,3.01577459
18307,1564874640,223.18,223.19,223.18,223.18,3.01577459
18306,1564863840,223.18,223.19,223.18,223.18,3.01577459
18305,1564853040,223.18,223.19,223.18,223.18,3.01577459
18304,1564842240,223.18,223.19,223.18,223.18,3.01577459
18303,1564917780,223.15,223.25,223.16,223.25,10.96062329
18302,1564906980,223.15,223.25,223.16,223.25,10.96062329
18301,1564896180,223.15,223.25,223.16,223.25,10.96062329
18300,1564885380,223.15,223.25,223.16,223.25,10.96062329
18299,1564874580,223.15,223.25,223.16,223.25,10.96062329
18298,1564863780,223.15,223.25,223.16,223.25,10.96062329
18297,1564852980,223.15,223.25,223.16,223.25,10.96062329
18296,1564842180,223.15,223.25,223.16,223.25,10.96062329
18295,1564917720,223.15,223.3,223.3,223.16,128.14650597
18294,1564906920,223.15,223.3,223.3,223.16,128.14650597
18293,1564896120,223.15,223.3,223.3,223.16,128.14650597
18292,1564885320,223.15,223.3,223.3,223.16,128.14650597
18291,1564874520,223.15,223.3,223.3,223.16,128.14650597
18290,1564863720,223.15,223.3,223.3,223.16,128.14650597
18289,1564852920,223.15,223.3,223.3,223.16,128.14650597
18288,1564842120,223.15,223.3,223.3,223.16,128.14650597
18287,1564917660,223.13,223.31,223.13,223.3,805.90306292
18286,1564906860,223.13,223.31,223.13,223.3,805.90306292
18285,1564896060,223.13,223.31,223.13,223.3,805.90306292
18284,1564885260,223.13,223.31,223.13,223.3,805.90306292
18283,1564874460,223.13,223.31,223.13,223.3,805.90306292
18282,1564863660,223.13,223.31,223.13,223.3,805.90306292
18281,1564852860,223.13,223.31,223.13,223.3,805.90306292
18280,1564842060,223.13,223.31,223.13,223.3,805.90306292
18279,1564917600,223.0,223.43,223.0,223.16,1002.49878069
18278,1564906800,223.0,223.43,223.0,223.16,1002.49878069
18277,1564896000,223.0,223.43,223.0,223.16,1002.49878069
18276,1564885200,223.0,223.43,223.0,223.16,1002.49878069
18275,1564874400,223.0,223.43,223.0,223.16,1002.49878069
18274,1564863600,223.0,223.43,223.0,223.16,1002.49878069
18273,1564852800,223.0,223.43,223.0,223.16,1002.49878069
18272,1564842000,223.0,223.43,223.0,223.16,1002.49878069
18271,1564917540,223.02,223.12,223.12,223.02,10.83929514
18270,1564906740,223.02,223.12,223.12,223.02,10.83929514
18269,1564895940,223.02,223.12,223.12,223.02,10.83929514
18268,1564885140,223.02,223.12,223.12,223.02,10.83929514
18267,1564874340,223.02,223.12,223.12,223.02,10.83929514
18266,1564863540,223.02,223.12,223.12,223.02,10.83929514
18265,1564852740,223.02,223.12,223.12,223.02,10.83929514
18264,1564841940,223.02,223.12,223.12,223.02,10.83929514
18263,1564917480,223.05,223.12,223.05,223.12,23.47073175
18262,1564906680,223.05,223.12,223.05,223.12,23.47073175
18261,1564895880,223.05,223.12,223.05,223.12,23.47073175
18260,1564885080,223.05,223.12,223.05,223.12,23.47073175
18259,1564874280,223.05,223.12,223.05,223.12,23.47073175
18258,1564863480,223.05,223.12,223.05,223.12,23.47073175
18257,1564852680,223.05,223.12,223.05,223.12,23.47073175
18256,1564841880,223.05,223.12,223.05,223.12,23.47073175
18255,1564917420,223.05,223.05,223.05,223.05,8.00125016
18254,1564906620,223.05,223.05,223.05,223.05,8.00125016
18253,1564895820,223.05,223.05,223.05,223.05,8.00125016
18252,1564885020,223.05,223.05,223.05,223.05,8.00125016
18251,1564874220,223.05,223.05,223.05,223.05,8.00125016
18250,1564863420,223.05,223.05,223.05,223.05,8.00125016
18249,1564852620,223.05,223.05,223.05,223.05,8.00125016
18248,1564841820,223.05,223.05,223.05,223.05,8.00125016
18247,1564917360,223.05,223.11,223.11,223.05,2.54508311
18246,1564906560,223.05,223.11,223.11,223.05,2.54508311
18245,1564895760,223.05,223.11,223.11,223.05,2.54508311
18244,1564884960,223.05,223.11,223.11,223.05,2.54508311
18243,1564874160,223.05,223.11,223.11,223.05,2.54508311
18242,1564863360,223.05,223.11,223.11,223.05,2.54508311
18241,1564852560,223.05,223.11,223.11,223.05,2.54508311
18240,1564841760,223.05,223.11,223.11,223.05,2.54508311
18239,1564917300,223.03,223.11,223.11,223.1,3.57410597
18238,1564906500,223.03,223.11,223.11,223.1,3.57410597
